11.879232126926976,38.913962893292855,None,None,None,327.67,12.469340066247105,44.12574495102215,None,None
17.03637909870892,37.46287887227566,None,None,None,241.88680040107806,17.82995277883124,35.780756127044526,None,None
-76.75623670542792,-50.73020560290101,None,None,None,18.100193225410646,-79.58734004230003,-50.923824541391035,None,None
-76.73341769046793,-48.06641003845791,None,None,None,13.595203999369348,-79.29039014596118,-47.53222144631637,None,None
105.6606312384106,-8.96779473615248,0.0016887758596171806,0.00046123222542576064,5.3,102.92922373887569,104.72392434918902,-10.511447864756617,65.95097749540852,58.91642080083636
108.11732963049468,-10.119475656259553,0.0014894738950088642,0.0009554001320490871,6.0,113.85508427506718,107.68577688326991,-11.867522509907888,61.84228682559397,53.642248453219665
110.82865135168296,-10.4773,0.0023839077031485587,0.0010011334352644605,6.2,125.3671192261412,110.82748311231958,-12.27594284724092,62.326082000521716,50.40502959071422
113.53027107985494,-10.925406012424732,0.0014964523905280718,0.00098314638498003,6.4,130.95630416506017,113.21556609483967,-12.697477215666503,60.2613650484658,51.33992585487461
116.25373241123582,-11.281575868967902,0.0020104042030818243,0.0008477151584400798,6.6,138.01191334468055,116.09686813607826,-13.07367187599092,66.00133352799847,56.5760208827807
119.00029616002905,-11.377069635724814,0.0019335566200101143,0.001016099860574044,6.6,153.53186309231785,118.88618004215898,-13.172253377786861,69.23799348707415,60.58125904948167
177.2169403514326,-41.626147022438474,0.0015739070059123295,0.0006528250024199937,None,nan,-181.8072415199956,-46.54366756530258,78.60727356376418,72.26727875473664
179.05092377245552,-39.42228285016142,0.001590815007382576,0.0006062696221435455,None,124.45602728888508,-178.7014460447202,-39.91423009630336,79.30490277048358,73.13823627331016
-137.1837628362609,-36.8739285651716,None,None,None,41.343653671566805,-135.0862822775994,-37.54071199416867,None,None
-178.40123767643934,-34.46127241024234,0.00042962550594991217,0.00011699817891058887,4.6,111.76003580097886,-176.3617218182435,-35.11683868688102,59.58899316849488,58.91619191521142
-177.48973573781822,-31.923961215821723,0.0008838910457789051,-0.0009472934287300904,5.5,106.60443739146865,-176.1310778680394,-33.31164961551493,63.18414055300152,62.925328819679656
-176.16885737906446,-29.504199370757245,0.0004776339146941447,-0.000739116574382644,5.9,97.86902531429554,-174.23322502268928,-30.148736658455665,58.366094806052544,59.814397070135215
-175.4142359450678,-26.90217030531558,0.0005403685406186054,-0.0012488779759565862,6.4,88.98445831219591,-173.46403934428483,-27.374684708774105,53.137812399859015,56.661455764233025
-174.29168299948242,-22.561227223536406,0.00032239242213377977,0.0008829585368152312,10.4,90.95402871892155,-172.5536042872208,-23.38246768601657,57.56911912702787,53.22954171068159
-173.16906650806976,-20.077899874128892,-0.0013355340618005404,0.0017408780740100968,14.8,98.29457491022775,-171.36315368644534,-20.685720037654363,46.16007168763895,46.24178035691156
-172.41077628739512,-17.4808982067947,-0.0008617001827197591,-0.0028768221179474073,18.3,103.00576786221227,-170.54781202292858,-17.768456109706772,34.11246948618925,49.49021700037113
149.8520562182524,-6.940710297406587,0.0008188956457299823,-0.00022966483455378158,7.5,57.216609927391325,150.1581140639696,-12.258628434457224,74.20834459377704,72.8652905430732
152.26055327829695,-5.753871164420381,0.0005726666205718475,0.0007420186707382682,12.0,56.89809525679249,152.76672299324423,-7.480814109009966,68.51470091757878,64.87911381644008
149.87691426493765,-7.612787618220201,None,None,7.5,327.67,149.97726472268764,-2.2250996953751065,None,None
157.4139784964063,-8.896405810961102,None,None,None,327.66999999999996,156.30331920813506,-13.164983787123337,None,None
159.7720735384237,-10.199757699378605,None,None,None,327.67,158.62737788634874,-14.39803056319323,None,None
162.15202389333334,-11.429715446344828,None,None,None,327.67,162.3599054404353,-16.790601940823294,None,None
164.85466903040685,-11.188374263005944,None,None,16.3,44.47387687344861,164.38962906509565,-16.406352549092112,None,None
166.224758307899,-15.110517239165384,0.0002687917833968186,None,10.3,83.45426676557624,164.38375818929106,-15.915419064869699,None,69.16866428565774
167.22128459985652,-17.544251044126696,-0.0013939089037138179,None,8.5,40.325271217115734,165.38817246926186,-17.977311765822733,None,62.12833649634837
168.18071380570981,-20.06136593089986,0.00032768650375978686,None,12.0,327.67,166.35783752264257,-21.68350501608378,None,66.90032843860911
169.7670923228122,-22.279592137670214,0.005443723440597013,None,None,327.67,168.30458045874138,-25.81116410753483,None,56.70075832759858
-89.56858741485831,12.273490175650105,0.0008988928059301998,None,7.3,20.67568298549696,-90.29260553596285,10.620734369477338,None,63.333584081183695
-57.495845599591846,11.318586091646878,None,None,1.2,90.06381663302592,-55.70150052034034,10.950435840157116,None,None
-57.72526125919324,13.987883990861738,None,None,1.2,76.2955251941585,-55.883953025205244,14.201880090532454,None,None
-58.81698154860201,16.27259871517706,None,None,1.1,72.68721324085708,-56.94513873419528,16.361569418007427,None,None
-92.0844678861735,13.266330345374232,0.0014451404654021748,None,6.8,22.216508521289633,-91.66497293298698,11.514971209769016,None,55.74703972093177
-94.49509174255063,14.453788361322873,0.001849212023870827,None,6.3,21.765213321828696,-95.37792663841893,12.872882074205762,None,55.32535953253789
-97.0246376933037,15.359068221699395,0.002296161402431694,0.0005563984023232871,6.0,15.206581956448485,-97.02008433628474,13.560430413509524,70.97369319980673,62.1781882477466
-99.65620007889473,16.2318346699131,0.0010679278620354237,2.2002237119861957e-05,5.5,6.994183976770062,-100.43434436496311,14.597076242387816,69.07732873384431,65.78333899426727
-102.26969868791664,17.22328378098382,None,None,5.1,4.035084791988811,-102.91308781876208,15.533870330057589,None,None
144.2302592662108,39.52527804089953,-0.00013632313584582454,-0.0001685341242313688,8.6,132.25680068084384,146.53118540288872,39.25488385267475,27.0866801567415,29.31954897376017
143.44021685104832,36.91868321235109,4.8783589311502914e-05,-0.00039295496038862674,9.2,136.71762861428223,145.47798758440425,36.17355116447794,28.31566161760835,29.271445494564375
-125.27357517404073,41.57630161304317,0.0006795949782374699,0.0008825568333584461,None,0.08591707473797548,-127.5228594829267,40.96211501822272,66.93071596225684,63.49418233422267
-125.36649154034706,44.18141817909524,0.0004147477681529106,-0.000989502134577464,2.4,3.9170664780054874,-127.87069922628092,44.10385677142995,64.24431043594849,66.81835201987784
-125.94552329545554,46.82930330849744,-0.001226793461994777,None,3.1,2.1187398459337983,-128.4712201281744,46.35690810477904,None,55.437941387578675
-127.82221368820954,49.131061695329265,0.00048329456693949464,0.002129536064377662,4.4,3.5631114786156206,-130.56054084454985,49.00196798756984,58.52826914286651,53.80641568357203
145.72746204668067,41.798312626748704,-0.00022444624478228016,0.0010121171600000322,7.7,131.06688169557813,147.2007584495662,40.38324622154936,36.88841207144437,30.641880740932372
148.68598986354337,43.390551291506,0.0008965395459832069,0.0004982961583865893,7.6,123.37313751647355,150.11940793852673,41.933068534495874,42.16615766019683,37.76751657405137
151.7908539019918,44.909448148530416,-0.0011995450180569015,0.0007079114611867054,7.1,119.53306332957354,153.3258306179917,43.486654877540296,43.78499993480223,41.650324187105156
154.56709038778965,46.76734433689129,0.0007102660488779032,0.00023893848656921288,7.9,116.99657193577228,156.6002595658905,45.64677858125332,47.33598881183234,41.82589810875776
157.19956591931194,48.803919151963015,0.0005111376134932943,-0.001188768688737958,7.7,110.39559013011872,159.29235781798107,47.667058333159446,47.716891676453706,50.29881608287539
159.8757103553527,50.85381475812248,0.00029024288500587275,-0.0011709150336506574,7.7,107.60455756100102,162.23543517509157,49.869193663873794,48.36746816085932,53.328127141892466
162.3902252548389,52.97612112012556,0.0019490165088064991,None,7.5,105.85510230738417,163.9974309422818,51.47074536339397,None,59.34465940595536
166.00481534584242,54.45910305482267,None,None,7.4,101.5875884003041,163.9495099137862,53.13175925512332,None,None
169.6773190888483,52.88423095315487,None,None,None,106.54304073345925,168.14091737414043,51.352739143983094,None,None
173.49619698659083,51.56478116849931,None,None,2.1,74.07937165136235,172.5740223396503,49.863515033444855,None,None
177.57814599652383,50.71863921759305,None,None,3.2,54.32759677284685,176.74353711028368,49.0023188975847,None,None
-178.203539247171,50.48796425125726,0.0006725872973004641,None,5.1,58.715900107940186,-178.22646892399314,48.68938243786622,None,68.50773661488978
-174.02941590104993,50.903922009935954,0.0009498133412483292,None,5.9,58.608247256051364,-173.6472192895588,49.12211914213938,None,62.84530282139246
-169.84979231906914,51.515792343297534,0.000664969710282189,None,6.5,65.05497311659275,-168.80772225847284,49.842689697903154,None,63.24307512712832
-165.7933654535485,52.53666097367703,None,None,6.4,60.09105871819319,-164.63478912781395,50.88741949921297,None,None
-161.6095640712199,53.505388425906,None,None,6.2,55.80423914598799,-160.81637793497725,51.772314503219604,None,None
-157.23151556152345,54.27870726639594,None,None,5.9,53.206910664191064,-156.10618760898242,52.60954776718779,None,None
-153.17834811127256,55.605049710314624,None,None,5.8,42.47182458519499,-151.47577791090256,54.09680435707165,None,None
-149.04819230996492,57.000352838688265,None,None,5.2,36.07890818482524,-147.03151006088606,55.59201786853832,None,None
