19.549567,1.418282
22.783657,3.331996
22.523882,3.612419
24.094611,3.663558
19.786854,3.259032
17.286109,3.908879
24.414311,0.312735
21.694549,3.024982
25.061310,2.527117
28.405617,4.619259
25.451452,5.310661
33.108215,14.932660
39.720238,30.544848
11.962552,0.969086
16.078786,5.006815
16.715281,1.596342
18.585940,6.322945
13.556579,2.725967
17.576097,4.226051
17.598940,4.961203
8.498498,1.191045
6.326149,0.029281
43.259869,0.843976
42.818094,2.105689
5.760751,0.430035
5.531284,0.506504
6.601219,1.618259
38.850477,4.537638
35.922819,2.203623
34.940977,2.923512
32.765969,1.097627
32.425939,5.317879
31.968102,5.235621
24.508143,8.485805
16.201184,1.934653
20.173438,3.160096
20.342964,2.458564
21.617117,7.022623
24.243090,4.839040
30.472958,1.492805
28.786594,4.062994
28.521914,3.514754
27.062063,4.512934
30.819185,4.225568
24.678436,4.161960
15.326270,4.093058
21.334911,3.751572
26.427931,1.936729
21.331533,0.970283
18.712306,2.424875
19.113329,2.234008
20.431883,2.553865
11.244043,0.774912
14.701709,1.938088
24.252695,14.965067
11.004491,2.620157
23.006523,0.062372
20.447413,5.311393
18.955016,6.039804
19.205420,4.553666
18.100960,0.331308
22.549497,0.875084
17.609772,0.580914
14.919436,0.983794
22.994729,1.288857
23.001348,6.312567
24.575588,0.280500
25.620055,0.817175
24.818710,2.499964
23.346407,2.785177
18.975291,0.269984
21.290633,1.102665
14.926509,2.787964
25.078989,0.181947
24.912746,1.921687
22.225898,0.269957
29.348200,0.025465
24.569084,13.839480
10.144280,0.740309
18.703776,6.644579
