26.769969,1.511720
31.006945,3.545241
30.520289,3.838917
32.598204,3.891592
26.728494,3.460400
23.296738,4.147784
33.259503,0.332845
29.637625,3.222088
34.446995,2.696585
39.376258,4.941636
35.206664,5.677620
45.491907,15.932425
54.387612,32.556701
17.671185,1.061292
23.776323,5.485748
23.328353,1.711366
29.497264,7.227167
24.711350,3.717953
31.615766,5.647723
31.778850,6.669815
16.291785,1.729538
13.346588,0.043496
58.508788,0.896430
57.854423,2.235952
13.065380,0.638803
13.781711,0.752369
15.170634,2.403869
52.560336,4.820041
48.706844,2.342202
47.439621,3.108536
44.531089,1.167423
44.204412,5.660952
43.647046,5.575830
33.496552,9.039915
23.819507,2.114324
29.669504,3.454071
29.385385,2.667588
37.568153,8.901190
40.832549,5.874777
49.855824,1.753495
46.031582,4.672555
44.480800,3.966181
41.883003,5.066991
46.891940,4.696365
37.614362,4.630206
23.839499,4.610658
33.310883,4.236758
42.098744,2.220268
34.247789,1.119688
32.290851,3.041992
32.927047,2.795757
37.975569,3.581883
23.020029,1.150739
30.208742,2.878328
33.490553,15.990762
19.956478,3.545835
31.004026,0.066183
27.545026,5.635334
25.542900,6.408739
25.893853,4.832510
24.418100,0.351648
30.408734,0.928722
23.754837,0.616573
20.132528,1.044283
31.051722,1.368371
38.806837,7.680140
35.245094,0.303524
37.823532,0.894689
38.916199,2.831730
35.506830,3.094757
27.440731,0.293065
29.864014,1.184036
22.082458,3.055278
34.842101,0.194778
35.589701,2.076468
34.801379,0.305476
41.359553,0.027386
36.703272,15.235643
20.203225,1.096270
26.901495,7.197693
