26.323621,1.503568
30.655763,3.532461
30.290971,3.829837
32.397674,3.884085
26.600829,3.455237
23.233058,4.144262
32.853715,0.331549
29.203581,3.206920
33.760838,2.679037
38.307116,4.896768
34.313891,5.629759
44.599166,15.830375
53.483225,32.381631
16.284703,1.026986
21.891970,5.305921
22.561809,1.692195
25.658757,6.696997
19.594269,2.883591
25.248077,4.470628
25.324620,5.248239
12.650385,1.259838
10.359391,0.030973
58.165254,0.894780
57.564950,2.232455
10.334555,0.454872
11.159560,0.535757
12.041297,1.711719
52.238286,4.810780
48.313854,2.336243
47.000643,3.099436
44.080055,1.163672
43.638347,5.637777
43.030046,5.550532
32.992830,8.996165
22.037441,2.050298
27.442149,3.348986
27.593748,2.605771
30.628601,7.430738
33.995656,5.121912
42.382998,1.580600
39.810541,4.303025
39.225193,3.723289
37.158677,4.781005
42.176095,4.477164
33.783700,4.409712
21.066171,4.336004
29.348312,3.974117
36.516025,2.051225
29.528720,1.027562
26.446841,2.565962
26.997878,2.364029
29.831209,2.701426
17.769735,0.819667
23.329755,2.050021
32.690532,15.864384
15.866670,2.771707
30.921234,0.066128
27.480639,5.631247
25.475794,6.403510
25.813794,4.827864
24.330747,0.351256
30.309201,0.927776
23.670436,0.615891
20.054925,1.043028
30.912291,1.366453
32.271051,6.681446
33.298824,0.297306
34.873259,0.866002
34.171813,2.648161
31.947010,2.951019
25.743061,0.286147
28.756958,1.168849
20.324655,2.954509
33.830642,0.192876
33.736246,2.036860
30.592580,0.285963
39.665678,0.026993
33.510555,14.665336
15.580187,0.783066
25.353723,7.042577
