24.552263,1.506491
28.545575,3.537334
28.169882,3.833520
30.114486,3.887218
24.713601,3.457469
21.567398,4.145898
30.600808,0.332037
27.221735,3.212473
31.518916,2.685148
35.834964,4.911612
32.083910,5.645774
41.633983,15.866002
49.883587,32.444427
15.415919,1.036615
20.727456,5.356330
21.137331,1.698340
24.536253,6.836600
18.994439,3.032950
24.450961,4.695311
24.532304,5.514636
12.300916,1.327830
10.109018,0.032648
54.060624,0.895473
53.485508,2.233957
10.106624,0.479478
10.940695,0.564732
11.780112,1.804316
48.556428,4.814648
44.939383,2.338635
43.735515,3.103015
41.029770,1.165127
40.653679,5.646445
40.103616,5.559847
30.757527,9.012114
20.845851,2.068382
25.959722,3.378652
26.023974,2.623738
29.575848,7.755781
32.728065,5.304288
40.675332,1.624686
38.104205,4.399680
37.425158,3.788147
35.417363,4.857817
40.104548,4.536846
32.132369,4.469658
20.092509,4.409489
28.005776,4.044186
34.934561,2.095595
28.276798,1.051566
25.521212,2.673788
26.048829,2.462361
28.956114,2.845075
17.323804,0.864004
22.746973,2.160913
30.553751,15.907093
15.375191,2.913796
28.703633,0.066153
25.506238,5.633181
23.648304,6.405950
23.966624,4.829989
22.594095,0.351432
28.142411,0.928205
21.980702,0.616198
18.625501,1.043586
28.716060,1.367289
31.073138,6.922435
31.364146,0.299140
33.009627,0.874060
32.626798,2.696974
30.376026,2.990169
24.283372,0.288154
26.970000,1.173621
19.244903,2.982740
31.663170,0.193498
31.753401,2.048648
29.204034,0.291158
37.236429,0.027114
31.778402,14.823333
15.174788,0.825422
23.893107,7.088050
