32.474863,1.604675,0.020137
38.172834,3.784849,0.046789
38.018346,4.115953,0.050281
40.794523,4.179164,0.050817
33.616184,3.722444,0.045037
29.545890,4.474236,0.053681
40.842732,0.355002,0.004400
36.148454,3.427578,0.042775
41.442903,2.852621,0.036102
46.560249,5.187734,0.066840
41.803909,5.971765,0.076609
54.771345,16.859576,0.213209
65.985807,34.560226,0.433635
18.845325,1.042667,0.015057
25.319023,5.382543,0.077863
27.232435,1.785542,0.023317
28.698291,6.375166,0.103851
21.125272,2.557728,0.054338
27.280905,3.970474,0.081917
27.345434,4.659050,0.096930
13.553382,1.115967,0.026843
11.017012,0.027435,0.000889
73.292114,0.962999,0.011698
72.701074,2.404581,0.029117
10.933365,0.402916,0.016013
11.735134,0.474009,0.022914
12.727476,1.516213,0.062195
65.781421,5.176373,0.062937
60.563402,2.509618,0.030714
58.767591,3.326250,0.040862
55.017389,1.247967,0.015372
54.190038,6.033857,0.074913
53.309396,5.934652,0.073959
40.811737,9.612418,0.120091
25.574374,2.089270,0.029931
31.840143,3.411774,0.048904
32.388274,2.689750,0.037388
33.324920,6.649227,0.127773
37.282375,4.650030,0.084164
46.891703,1.464788,0.025155
44.399545,4.067805,0.067125
44.184533,3.603396,0.056982
41.995707,4.660486,0.072757
48.045111,4.433332,0.067266
38.452277,4.359665,0.066341
23.756141,4.206743,0.066231
33.042725,3.841948,0.060872
40.783768,1.945935,0.031901
32.883891,0.967849,0.016082
28.822516,2.301967,0.043627
29.435027,2.122235,0.040088
32.072401,2.393899,0.053212
18.939393,0.726032,0.021340
24.858825,1.815841,0.054017
39.904583,16.845426,0.215326
17.120514,2.459514,0.051655
39.331779,0.071398,0.000856
34.997483,6.082447,0.072843
32.410132,6.914217,0.082916
32.787840,5.210173,0.062610
30.855852,0.378874,0.004562
38.474867,1.001047,0.012039
30.020745,0.664333,0.007999
25.411640,1.124714,0.013559
39.096065,1.472533,0.017796
35.374423,6.059853,0.110027
39.284198,0.308393,0.004233
40.370895,0.879638,0.012690
38.404818,2.549754,0.040691
36.400170,2.923248,0.044322
30.192694,0.295137,0.004111
34.544774,1.229595,0.016213
23.500156,2.996094,0.043374
41.022367,0.204067,0.002641
39.915627,2.118268,0.028879
34.402362,0.275706,0.004389
47.450380,0.028314,0.000377
38.535419,14.754538,0.217116
16.639126,0.693614,0.018652
29.848843,7.291056,0.100592
