24.869058,0.775057
29.054642,1.817502
28.780525,1.967986
30.811602,1.994970
25.324227,1.773913
22.154425,2.126271
31.120894,0.170638
27.622529,1.651907
31.836976,1.382621
35.984365,2.534185
32.263602,2.911468
42.064565,8.168990
50.529211,16.691771
14.924745,0.546128
20.056246,2.823153
21.131955,0.877792
22.917440,3.756571
16.485384,2.080506
21.391688,3.115712
21.413915,3.693734
10.311155,1.058462
7.669116,0.038368
55.328875,0.459541
54.792942,1.146222
6.984563,0.752950
6.707627,1.205789
8.003779,2.970818
49.681758,2.470926
45.887367,1.200714
44.604955,1.593586
41.809509,0.598483
41.321394,2.902194
40.712744,2.858607
31.199400,4.634630
20.231695,1.087570
25.190504,1.776759
25.497633,1.370420
26.381559,4.782213
29.676644,3.107478
37.426270,0.918270
35.458854,2.432655
35.258049,2.054822
33.492398,2.621889
38.247066,2.424293
30.617387,2.390678
18.953394,2.387677
26.369109,2.195435
32.570380,1.154961
26.261750,0.583477
22.851166,1.627686
23.344570,1.494554
24.819615,2.058733
13.630890,0.890500
17.822470,2.262726
30.761237,8.199702
13.386224,1.972626
29.487266,0.033927
26.213861,2.888829
24.295263,3.285299
24.607875,2.477284
23.184850,0.180265
28.888923,0.476090
22.556083,0.316074
19.106152,0.535331
29.435217,0.701470
28.151560,4.065264
30.852660,0.155863
31.967850,0.460371
30.655576,1.468468
28.975308,1.597447
23.777527,0.150567
26.877989,0.607414
18.617299,1.572414
31.748437,0.099893
31.304433,1.066072
27.458689,0.158373
37.003377,0.014052
30.588398,7.848351
12.299278,0.757671
23.465618,3.696711
