33.978790,1.631125
39.578135,3.832142
39.112240,4.154746
41.834364,4.213596
34.350607,3.748367
30.003706,4.495846
42.414525,0.359676
37.698959,3.478983
43.573782,2.906317
49.428371,5.312192
44.278796,6.107367
57.562994,17.173366
69.036785,35.128770
20.965423,1.114111
28.183243,5.756056
29.105600,1.835754
32.927568,7.265146
24.892941,3.128225
32.118072,4.849900
32.203463,5.693481
15.971717,1.366718
12.831619,0.033600
75.108144,0.970690
74.335127,2.421849
12.585827,0.493462
13.321158,0.581208
14.621019,1.856935
67.454141,5.218909
62.382540,2.534442
60.684495,3.362381
56.911906,1.262394
56.336430,6.116066
55.548556,6.021419
42.589922,9.759367
28.376894,2.224238
35.335907,3.633101
35.555038,2.826835
39.079144,8.061135
43.474002,5.556436
54.298731,1.714692
51.068257,4.668078
50.381060,4.039159
47.744059,5.186607
54.232448,4.856990
43.437699,4.783815
27.060881,4.703854
37.693044,4.311266
46.851552,2.225244
37.870760,1.114736
33.762043,2.783649
34.469904,2.564585
37.816739,2.930606
22.163860,0.889204
29.075119,2.223938
42.186294,17.210260
20.167906,3.006849
39.932477,0.071738
35.489591,6.108982
32.900142,6.946761
33.336135,5.237443
31.420414,0.381055
39.141305,1.006485
30.567721,0.668141
25.898436,1.131515
39.918531,1.482378
41.263842,7.248276
42.917183,0.322528
44.897948,0.939470
43.878909,2.872821
41.080067,3.201373
33.169034,0.310423
37.091475,1.268010
26.165047,3.205159
43.649212,0.209239
43.486914,2.209659
39.285650,0.310223
51.153881,0.029283
43.123150,15.909489
19.544566,0.849499
32.673790,7.640044
