28.276336,1.745694,0.025159
33.162382,4.110276,0.058489
32.956312,4.463774,0.062906
35.328769,4.529919,0.063604
29.079445,4.032540,0.056401
25.504248,4.842193,0.067302
35.496804,0.385640,0.005499
31.450457,3.726375,0.053451
36.124336,3.106476,0.045103
40.662854,5.662086,0.083532
36.493599,6.514179,0.095727
47.737871,18.358226,0.266366
57.453863,37.596860,0.541789
16.523692,1.159663,0.019099
22.199363,5.988628,0.098805
23.810419,1.952297,0.029158
25.013977,7.269620,0.135864
17.727314,2.961339,0.074971
23.022054,4.596624,0.112379
23.040217,5.393962,0.133189
11.065715,1.292144,0.038067
8.224037,0.031766,0.001379
63.458593,1.043704,0.014643
62.902063,2.605151,0.036460
7.488977,0.466519,0.027069
7.190883,0.549292,0.043334
8.581586,1.755562,0.106803
56.966809,5.610769,0.078774
52.518421,2.722260,0.038420
50.997539,3.609642,0.051100
47.766415,1.354710,0.019220
47.110185,6.555910,0.093627
46.371379,6.450937,0.092421
35.513285,10.451700,0.150058
22.425498,2.319992,0.037903
27.919675,3.788963,0.061937
28.396812,2.969874,0.047085
28.469376,7.691999,0.173021
32.128430,5.367387,0.112732
40.665930,1.683258,0.033332
38.656673,4.648715,0.088107
38.597774,4.085733,0.073961
36.715666,5.270300,0.094109
42.066833,4.982807,0.086347
33.663250,4.903117,0.085225
20.758385,4.765557,0.085864
28.860957,4.357933,0.079052
35.528953,2.221398,0.041803
28.612519,1.107282,0.021145
24.675952,2.662106,0.058930
25.212901,2.454033,0.054118
26.663412,2.771789,0.074110
14.618129,0.840653,0.032014
19.113102,2.102508,0.081346
34.822663,18.367121,0.269039
14.399022,2.847551,0.071108
33.948840,0.077267,0.001074
30.194656,6.581214,0.091353
27.972967,7.482403,0.103963
28.314837,5.639716,0.078478
26.660699,0.410209,0.005717
33.232854,1.083676,0.015088
25.938463,0.719269,0.010023
21.962979,1.217897,0.016987
33.811018,1.595000,0.022290
30.471478,6.995945,0.147462
34.433832,0.339771,0.005321
35.397870,0.978142,0.016093
33.527501,2.896349,0.052947
31.871867,3.285053,0.056884
26.472589,0.325988,0.005178
30.224661,1.346244,0.020288
20.604387,3.333981,0.055049
35.841020,0.222857,0.003301
34.980259,2.331117,0.036265
30.038464,0.313036,0.005708
41.538461,0.031040,0.000472
33.776130,16.474276,0.276581
13.191820,0.803115,0.027240
26.166634,8.039824,0.126532
