23.193899,1.604675
27.244749,3.784849
27.119906,4.115953
29.094192,4.179164
23.969315,3.722444
21.059243,4.474236
29.153709,0.355002
25.811070,3.427578
29.610617,2.852621
33.294863,5.187734
29.887526,5.971765
39.132302,16.859576
47.127517,34.560226
13.553188,1.042667
18.210619,5.382543
19.486173,1.785542
20.778640,6.375166
15.570410,2.557728
20.063507,3.970474
20.123406,4.659050
10.089528,1.115967
8.443328,0.027435
52.268788,0.962999
51.839952,2.404581
8.589716,0.402916
9.484642,0.474009
10.041897,1.516213
46.914386,5.176373
43.205677,2.509618
41.931693,3.326250
39.260656,1.247967
38.684144,6.033857
38.062028,5.934652
29.142241,9.612418
18.384874,2.089270
22.889876,3.411774
23.247036,2.689750
24.384638,6.649227
27.171065,4.650030
34.060134,1.464788
32.171609,4.067805
31.935946,3.603396
30.331632,4.660486
34.645475,4.433332
27.732532,4.359665
17.166271,4.206743
23.885481,3.841948
29.540077,1.945935
23.837355,0.967849
21.070107,2.301967
21.513061,2.122235
23.721857,2.393899
14.364682,0.726032
18.877430,1.815841
28.524782,16.845426
12.607794,2.459514
28.033918,0.071398
24.942929,6.082447
23.100279,6.914217
23.371625,5.210173
21.996481,0.378874
27.426361,1.001047
21.401055,0.664333
18.116330,1.124714
27.875270,1.472533
25.785866,6.059853
28.178803,0.308393
29.032414,0.879638
27.773138,2.549754
26.247240,2.923248
21.673287,0.295137
24.730025,1.229595
16.903090,2.996094
29.340997,0.204067
28.621874,2.118268
24.875246,0.275706
33.983413,0.028314
27.741699,14.754538
12.510653,0.693614
21.416209,7.291056
