31.705278,1.588353,0.020416
37.402133,3.754652,0.047372
37.373856,4.090143,0.050828
40.160496,4.155753,0.051330
33.148769,3.704308,0.045450
29.226256,4.458065,0.054072
39.992016,0.352039,0.004456
35.336215,3.395510,0.043349
40.387374,2.819951,0.036621
45.219224,5.113679,0.067840
40.631757,5.890700,0.077749
53.384703,16.668444,0.216267
64.423806,34.209328,0.439639
18.044513,1.004396,0.015148
24.239508,5.182942,0.078315
26.387889,1.756040,0.023665
27.277793,6.006998,0.102949
20.010056,2.392559,0.053661
25.837721,3.714132,0.080908
25.899492,4.358229,0.095734
12.852523,1.043891,0.026478
10.495528,0.025663,0.000873
72.175992,0.957743,0.011814
71.669205,2.392564,0.029389
10.458499,0.376900,0.015660
11.279956,0.442671,0.022263
12.183342,1.418304,0.060777
64.760816,5.147441,0.063572
59.504741,2.493225,0.031056
57.678306,3.302722,0.041339
53.957728,1.238656,0.015557
53.038290,5.981960,0.075882
52.128925,5.880357,0.074941
39.884658,9.520956,0.121713
24.504820,2.016208,0.030145
30.507007,3.292047,0.049250
31.126177,2.613088,0.037795
31.565054,6.221109,0.126211
35.335870,4.353871,0.083145
44.492548,1.374151,0.024871
42.180936,3.827644,0.066484
42.053271,3.408818,0.056637
39.996428,4.418002,0.072419
45.834423,4.225053,0.067197
36.676194,4.152422,0.066248
22.615222,3.982321,0.065861
31.445895,3.633414,0.060492
38.755393,1.832275,0.031610
31.232974,0.910116,0.015922
27.303022,2.153960,0.043093
27.883992,1.985839,0.039598
30.388812,2.239290,0.052532
18.012469,0.679143,0.020990
23.646875,1.698560,0.053117
38.811770,16.626405,0.218510
16.215824,2.300696,0.051015
38.910786,0.071143,0.000863
34.645037,6.062197,0.073339
32.065798,6.889743,0.083510
32.412697,5.190075,0.063090
30.478773,0.377295,0.004599
38.023151,0.997067,0.012133
29.654998,0.661574,0.008064
25.090507,1.119835,0.013673
38.567155,1.465596,0.017955
33.525905,5.673522,0.108692
37.806371,0.300402,0.004285
38.658731,0.847543,0.012768
36.536323,2.408813,0.040408
34.726883,2.786313,0.044281
29.010092,0.286604,0.004154
33.423047,1.207203,0.016452
22.496731,2.884493,0.043621
39.809619,0.201004,0.002681
38.445421,2.066317,0.029248
32.732256,0.260555,0.004360
45.850673,0.027754,0.000382
36.841455,14.153193,0.217843
15.802726,0.648816,0.018370
28.709366,7.094596,0.101767
