24.987367,1.618087,0.026389
29.245779,3.809253,0.061465
29.018505,4.136384,0.066203
31.088768,4.197488,0.066974
25.573046,3.736428,0.059424
22.405393,4.486257,0.070979
31.315219,0.357406,0.005777
27.771416,3.453791,0.056104
31.959912,2.879648,0.047258
36.065803,5.249656,0.087319
32.348005,6.039395,0.100124
42.230199,17.017615,0.279117
50.770268,34.848547,0.568294
14.913174,1.076931,0.019652
20.041357,5.561563,0.101639
21.159382,1.810365,0.030426
23.057246,6.767456,0.137212
17.325131,2.762452,0.071559
22.333930,4.287835,0.108060
22.398224,5.031641,0.127804
11.193726,1.205381,0.035105
9.265610,0.029633,0.001142
55.835453,0.967102,0.015421
55.323354,2.413872,0.038411
9.338502,0.435195,0.020250
10.203327,0.512427,0.028491
10.899925,1.637684,0.078441
50.129354,5.199014,0.082949
46.254215,2.522644,0.040424
44.937004,3.345079,0.053741
42.104893,1.255452,0.020207
41.570245,6.076035,0.098338
40.939067,5.978968,0.097025
31.363588,9.687265,0.157484
20.213512,2.154178,0.039045
25.168047,3.518193,0.063799
25.473448,2.756258,0.048713
27.155314,7.174289,0.169185
30.244539,5.004368,0.111655
37.869648,1.568443,0.033352
35.719726,4.328680,0.088787
35.384205,3.801178,0.075059
33.581126,4.901913,0.095702
38.283280,4.631748,0.088196
30.651005,4.557947,0.087012
19.014976,4.433244,0.087200
26.467400,4.054586,0.080201
32.788789,2.068209,0.042172
26.473721,1.031186,0.021283
23.463384,2.482793,0.057801
23.956315,2.288700,0.053120
26.372056,2.585660,0.069897
15.826232,0.784205,0.027585
20.788413,1.961332,0.069769
30.851220,17.027780,0.281528
14.031157,2.656291,0.068071
29.822887,0.071587,0.001132
26.519942,6.097337,0.096364
24.572694,6.932360,0.109649
24.879362,5.225239,0.082750
23.431930,0.380070,0.006027
29.203499,1.004042,0.015908
22.796873,0.666421,0.010567
19.305880,1.128426,0.017906
29.729957,1.477862,0.023488
28.703946,6.522960,0.145959
30.829044,0.315273,0.005515
31.942491,0.908343,0.016562
30.787429,2.695148,0.053653
29.001698,3.053564,0.058109
23.754560,0.302549,0.005356
26.897311,1.248515,0.021143
18.603760,3.096268,0.056622
31.809406,0.206634,0.003449
31.285297,2.162832,0.037620
27.571481,0.291275,0.005786
37.013430,0.028790,0.000491
30.578913,15.304288,0.283803
13.829281,0.749187,0.024239
23.445574,7.460702,0.131045
