30.921440,1.875493,0.024717
36.364597,4.425017,0.057423
36.233819,4.813314,0.061696
38.887350,4.887707,0.062347
32.051928,4.354013,0.055249
28.183114,5.234306,0.065837
38.904553,0.415025,0.005400
34.425175,4.006517,0.052503
39.450844,3.333434,0.044317
44.302046,6.059652,0.082054
39.780505,6.976167,0.094046
52.139715,19.701610,0.261725
62.829629,40.393002,0.532279
17.900959,1.213794,0.018453
24.049898,6.265566,0.095420
25.903959,2.084961,0.028623
27.246812,7.393346,0.126853
20.085249,2.961530,0.066174
25.930774,4.597336,0.099789
25.994072,5.394616,0.118069
12.903715,1.292145,0.032645
10.534130,0.031766,0.001077
69.868716,1.126291,0.014352
69.315295,2.812504,0.035721
10.493644,0.466524,0.019318
11.312985,0.548734,0.027517
12.223602,1.755590,0.074982
62.706328,6.053996,0.077217
57.716381,2.934708,0.037688
55.996726,3.889361,0.050144
52.418033,1.459157,0.018865
51.615409,7.053785,0.091944
50.770316,6.937260,0.090777
38.864818,11.235758,0.147403
24.294519,2.432844,0.036689
30.246566,3.972751,0.059945
30.777292,3.135218,0.045862
31.657901,7.699402,0.155744
35.405240,5.385444,0.102643
44.522544,1.697191,0.030697
42.153966,4.716186,0.081970
41.951208,4.182066,0.069653
39.874235,5.410968,0.088968
45.622849,5.152010,0.082320
36.513166,5.065897,0.081182
22.555587,4.882922,0.080968
31.372449,4.458682,0.074405
38.721008,2.256407,0.038961
31.220858,1.121969,0.019636
27.378233,2.665603,0.053183
27.959476,2.457497,0.048871
30.507492,2.771828,0.064773
18.081076,0.840653,0.025883
23.736582,2.102508,0.065501
37.976491,19.680324,0.264335
16.275871,2.847812,0.062914
37.518232,0.083527,0.001050
33.386703,7.116005,0.089333
30.916074,8.088869,0.101690
31.272834,6.095048,0.076792
29.426936,0.443201,0.005596
36.695563,1.171041,0.014766
28.630651,0.777128,0.009811
24.233439,1.315640,0.016631
37.278767,1.722411,0.021831
33.593845,7.018117,0.134180
37.336231,0.359609,0.005194
38.348181,1.024044,0.015552
36.463058,2.958471,0.049728
34.565119,3.397212,0.054243
28.690245,0.343995,0.005042
32.853247,1.435434,0.019901
22.322061,3.487518,0.053153
39.028747,0.238340,0.003242
37.939997,2.470569,0.035436
32.663086,0.319921,0.005365
45.119616,0.033047,0.000462
36.599055,17.164726,0.265946
15.864561,0.803115,0.022651
28.366840,8.500585,0.123407
