28.983768,1.634296,0.022979
33.701115,3.837428,0.053734
33.259724,4.158741,0.058073
35.556471,4.216996,0.058831
29.180223,3.750788,0.052279
25.466166,4.497620,0.062607
36.126981,0.360206,0.005047
32.136268,3.485007,0.048922
37.205542,2.912947,0.041064
42.294118,5.328295,0.075576
37.868354,6.124741,0.086737
49.145847,17.212016,0.242581
58.887260,35.196893,0.494858
18.170352,1.124557,0.016843
24.430311,5.810741,0.087115
24.944227,1.842420,0.026267
28.861074,7.416592,0.120134
22.192732,3.290254,0.066538
28.593653,5.093644,0.100265
28.681548,5.982478,0.118666
14.311226,1.440478,0.032813
11.607428,0.035418,0.001090
63.830197,0.971442,0.013550
63.152009,2.423478,0.033784
11.471127,0.520155,0.019704
12.250843,0.612642,0.028370
13.343690,1.957388,0.076584
57.331075,5.223105,0.072866
53.058715,2.537036,0.035441
51.636313,3.366263,0.047065
48.441054,1.263972,0.017683
47.994774,6.125468,0.085867
47.344246,6.031524,0.084636
36.310140,9.776669,0.137285
24.573266,2.243856,0.033455
30.601299,3.665285,0.054665
30.689648,2.846327,0.041755
34.656521,8.413753,0.155468
38.408532,5.754284,0.101097
47.792689,1.762519,0.029697
44.809084,4.772933,0.078041
44.046557,4.109520,0.065189
41.693192,5.269936,0.082868
47.234028,4.921736,0.075958
37.842781,4.848847,0.074973
23.649244,4.783574,0.075653
32.959487,4.387280,0.069688
41.087086,2.273377,0.036994
33.247766,1.140777,0.018748
29.916298,2.900622,0.052962
30.537390,2.671259,0.048638
33.782245,3.086441,0.065133
19.986879,0.937303,0.026107
26.229028,2.344237,0.066092
36.063402,17.256593,0.244076
17.970475,3.160991,0.063247
33.892459,0.071765,0.000999
30.117206,6.111080,0.085045
27.923283,6.949407,0.096729
28.298957,5.239748,0.072953
26.678131,0.381246,0.005310
33.229492,1.006951,0.014021
25.953874,0.668474,0.009310
21.992097,1.132120,0.015770
33.906216,1.483285,0.020670
36.463598,7.509709,0.132279
36.992957,0.324518,0.004731
38.908173,0.948212,0.014193
38.392746,2.925775,0.046707
35.776465,3.243844,0.050040
28.636275,0.312600,0.004590
31.824380,1.273187,0.018223
22.682656,3.235785,0.048533
37.368893,0.209914,0.002982
37.455133,2.222448,0.032289
34.366628,0.315859,0.005034
43.934731,0.029415,0.000423
37.445944,16.080891,0.243518
17.576769,0.895448,0.022795
28.179384,7.689374,0.112373
