26.771176,1.639992,0.024964
31.007650,3.846034,0.058532
30.520623,4.164611,0.063374
32.598453,4.221750,0.064242
26.728624,3.753973,0.057122
23.296779,4.499669,0.068468
33.260366,0.361085,0.005495
29.638688,3.495477,0.053204
34.449120,2.925409,0.044540
39.380441,5.361043,0.081666
35.209982,6.159468,0.093815
45.494641,17.284395,0.263151
54.390053,35.319182,0.537637
17.683140,1.151582,0.017723
23.792693,5.952476,0.091632
23.331813,1.856638,0.028298
29.545968,7.845129,0.124130
24.809706,4.045265,0.073177
31.734420,6.142315,0.108941
31.900219,7.254755,0.129383
16.369634,1.885966,0.037559
13.418604,0.047517,0.001265
58.509200,0.972481,0.014798
57.854728,2.425646,0.036910
13.131920,0.697858,0.023092
13.845620,0.821923,0.033677
15.246895,2.626101,0.089922
52.560736,5.228968,0.079568
48.707450,2.540915,0.038666
47.440374,3.372270,0.051319
44.531920,1.266470,0.019273
44.205662,6.141260,0.093468
43.648516,6.048926,0.092067
33.497811,9.806942,0.149272
23.834336,2.294158,0.035265
29.688087,3.747862,0.057616
29.398190,2.894298,0.044324
37.686686,9.672770,0.164361
40.939373,6.380849,0.105175
49.962116,1.903919,0.030687
46.112930,5.072375,0.080592
44.542623,4.304797,0.067526
41.936617,5.499331,0.085974
46.940957,5.096601,0.079148
37.654561,5.024849,0.078083
23.871731,5.004215,0.078405
33.357742,4.598508,0.072171
42.170650,2.410180,0.038212
34.310463,1.215537,0.019358
32.388775,3.305254,0.055743
33.025935,3.037621,0.051141
38.139029,3.900160,0.072903
23.144004,1.257056,0.030236
30.371727,3.144301,0.076557
33.493396,17.347815,0.264193
20.034161,3.857329,0.069230
31.004079,0.071797,0.001092
27.545063,6.113418,0.093022
25.542942,6.952436,0.105789
25.893911,5.242486,0.079771
24.418170,0.381481,0.005805
30.408809,1.007512,0.015331
23.754905,0.668882,0.010178
20.132595,1.132877,0.017238
31.051857,1.484460,0.022588
38.909480,8.341920,0.137701
35.258018,0.329312,0.005037
37.848859,0.970802,0.014938
38.973386,3.073599,0.048336
35.543744,3.358493,0.052148
27.452996,0.317973,0.004870
29.869481,1.284559,0.019589
22.097779,3.315227,0.051040
34.846262,0.211310,0.003219
35.601485,2.252863,0.034436
34.851794,0.331565,0.005211
41.368562,0.029712,0.000453
36.733013,16.532608,0.255218
20.308752,1.197150,0.026375
26.912091,7.809293,0.119500
